"id","phase2","day","slphrs","slpwell","weath","lteq","pss","se","ssgs_shame","ssgs_guilt","swls","pc","enthusiastic","calm","nervous","sluggish","happy","peaceful","embarrassed","sad","alert","satisfied","upset","bored","proud","relaxed","stress","depressed","excited","content","tense","disappointed","ashamed","relieved","angry","pos_activ","pos_deact","neg_activ","neg_deact","pfi_auth","pfi_hubr","evalday","posaff","negaff","affbalance","temp","hum","wind","bar","prec"
439,1,8,6,0,0,3,1.75,3,1,1.8,3.8,5,2,3,4,6,3,2,1,2,2,3,2,4,2,2,5,3,3,4,2,3,1,1,2,2.4,2.8,2.8,3.6,2.857142857,1.285714286,1,2.6,3.2,-0.6,56,0.86,10,29.32,0.3
439,1,9,7,3,2,8,2.5,3,1,1,5.4,4.333333333,2,3,2,4,4,3,2,2,4,5,3,4,3,3,4,2,2,3,1,2,1,1,2,3,3.4,2.4,2.8,3.285714286,1.285714286,1,3.2,2.6,0.6,42,0.74,20,29.54,0
439,1,10,10,4,4,3,3,3,1,1.6,4.8,5.5,2,3,4,4,5,4,3,1,3,4,2,4,3,5,6,2,7,5,1,3,2,2,3,4,4.2,3.2,2.8,3.428571429,1.285714286,1,4.1,3,1.1,50,0.69,8,29.88,0
439,1,11,3,0,3,3,0.75,3,1,1.6,1.8,5.333333333,2,3,6,4,3,2,1,2,3,3,2,2,2,1,7,2,2,3,4,4,1,2,2,2.4,2.4,4,2.8,3,1,0,2.4,3.4,-1,48,0.66,8,29.46,0.05
439,1,12,3,0,2,3,0.75,2,1.8,1.8,4.4,4.5,2,3,5,3,2,2,5,6,3,2,7,2,2,3,7,5,2,2,3,7,4,4,3,2.2,2.4,5.4,4.6,3.142857143,1,0,2.3,5,-2.7,34,0.66,14,29.38,0
439,1,13,3,0,3,3,1.75,4,1,1,5,4.833333333,3,3,7,5,5,2,4,2,2,4,3,3,3,1,7,2,5,2,1,3,1,2,2,3.6,2.4,4.4,3,3.285714286,1.285714286,0,3,3.7,-0.7,39,0.54,10,29.59,0
439,1,14,5,2,2,3,2,4,1,1,4,4.333333333,2,2,7,4,3,3,1,4,4,5,2,3,2,1,7,2,3,4,2,2,1,1,4,2.8,3,3.8,3,2.857142857,1.142857143,0,2.9,3.4,-0.5,44,0.39,3,29.74,0
439,1,15,7,3,2,3,3,4,1,1,5.2,4.333333333,3,3,5,2,4,3,2,1,4,5,3,4,3,2,6,1,6,5,2,1,1,4,1,4,3.6,3.6,1.8,3.571428571,1.142857143,0,3.8,2.7,1.1,40,0.62,2,29.9,0.04
439,1,16,7,4,0,3,3.5,4,1,1,6,4,6,5,3,2,6,4,1,1,4,5,2,3,3,6,2,1,7,5,2,2,1,2,1,5.2,5,2,1.8,3.142857143,1.142857143,1,5.1,1.9,3.2,46,0.64,10,30.11,0
439,1,17,7,4,4,3,3,3,1,1,6,4.5,7,4,3,2,5,4,2,1,3,4,2,3,3,6,3,2,4,5,1,2,1,2,1,4.4,4.6,2.2,2,3.571428571,1.285714286,1,4.5,2.1,2.4,40,0.35,9,30.2,0
439,1,18,5,2,3,3,3,3,1,1,5,4.666666667,4,3,2,5,4,3,1,5,4,4,3,3,4,4,2,3,5,4,2,1,1,1,1,4.2,3.6,2,3.4,2.714285714,1.285714286,1,3.9,2.7,1.2,39,0.38,3,30.19,0
439,1,19,7,3,1,3,2.75,3,1,1,4,4.5,2,3,2,3,4,2,1,1,3,5,3,2,3,4,3,1,3,5,1,2,1,1,1,3,3.8,2,1.8,3.428571429,1.714285714,1,3.4,1.9,1.5,40,0.93,5,30.02,0.08
439,1,20,NA,NA,NA,3,2.5,4,1,1,4.8,4.166666667,2,3,4,2,5,2,1,1,3,6,1,3,4,4,5,1,3,4,2,2,2,5,2,3.4,3.8,2.6,1.8,3.714285714,1.428571429,0,3.6,2.2,1.4,42,0.95,8,30.07,0.43
439,1,21,7,3,4,3,2.75,3,1,1,4.8,4.166666667,3,4,1,5,5,3,2,1,4,5,1,4,2,6,2,1,3,4,2,3,2,2,2,3.4,4.4,1.6,2.8,3.285714286,1.571428571,1,3.9,2.2,1.7,47,0.7,3,30.32,0
