27 1 418 28 28 8 1 57.3
27 1 418 28 28 8 3 .
27 1 418 28 28 8 6 68.4
27 1 418 28 28 8 9 71.6
27 1 418 28 28 8 12 74.8
27 1 418 28 28 8 15 77.6
27 1 418 28 28 8 18 81.2
27 1 418 28 28 8 24 87
27 1 418 28 28 8 36 94.6
28 1 317 33 35 4 1 52.5
28 1 317 33 35 4 3 59.5
28 1 317 33 35 4 6 66.8
28 1 317 33 35 4 9 .
28 1 317 33 35 4 12 .
28 1 317 33 35 4 15 .
28 1 317 33 35 4 18 .
28 1 317 33 35 4 24 .
28 1 317 33 35 4 36 .
29 1 396 20 21 14 1 54.9
29 1 396 20 21 14 3 61
29 1 396 20 21 14 6 66.2
29 1 396 20 21 14 9 69.3
29 1 396 20 21 14 12 72.2
29 1 396 20 21 14 15 74.3
29 1 396 20 21 14 18 78.6
29 1 396 20 21 14 24 .
29 1 396 20 21 14 36 .
30 1 . . . . 1 .
30 1 . . . . 3 60.7
30 1 . . . . 6 68.2
30 1 . . . . 9 73.3
30 1 . . . . 12 77.2
30 1 . . . . 15 80.6
30 1 . . . . 18 84.6
30 1 . . . . 24 88.6
30 1 . . . . 36 97.8
31 0 360 30 30 9 1 53.4
31 0 360 30 30 9 3 58.7
31 0 360 30 30 9 6 64.2
31 0 360 30 30 9 9 69.6
31 0 360 30 30 9 12 72.3
31 0 360 30 30 9 15 74.7
31 0 360 30 30 9 18 74.2
31 0 360 30 30 9 24 82.2
31 0 360 30 30 9 36 91.1
32 1 328 33 32 3 1 52.7
32 1 328 33 32 3 3 60.2
32 1 328 33 32 3 6 66.1
32 1 328 33 32 3 9 68.5
32 1 328 33 32 3 12 .
32 1 328 33 32 3 15 75.6
32 1 328 33 32 3 18 .
32 1 328 33 32 3 24 83.8
32 1 328 33 32 3 36 91.4
33 1 478 33 36 9 1 .
33 1 478 33 36 9 3 65.1
33 1 478 33 36 9 6 69.6
33 1 478 33 36 9 9 75.7
33 1 478 33 36 9 12 80
33 1 478 33 36 9 15 83.2
33 1 478 33 36 9 18 87.1
33 1 478 33 36 9 24 .
33 1 478 33 36 9 36 101.6
34 0 . . . . 1 56.9
34 0 . . . . 3 63.1
34 0 . . . . 6 69.2
34 0 . . . . 9 72.8
34 0 . . . . 12 76.4
34 0 . . . . 15 81.3
34 0 . . . . 18 84.1
34 0 . . . . 24 88.9
34 0 . . . . 36 .
35 1 . . . . 1 55.7
35 1 . . . . 3 63
35 1 . . . . 6 71.8
35 1 . . . . 9 75.8
35 1 . . . . 12 .
35 1 . . . . 15 .
35 1 . . . . 18 .
35 1 . . . . 24 .
35 1 . . . . 36 .
36 0 394 39 39 2 1 57.1
36 0 394 39 39 2 3 63
36 0 394 39 39 2 6 71.3
36 0 394 39 39 2 9 .
36 0 394 39 39 2 12 .
36 0 394 39 39 2 15 86.6
36 0 394 39 39 2 18 87.7
36 0 394 39 39 2 24 94.3
36 0 394 39 39 2 36 104.5
37 0 396 20 34 10 1 55.4
37 0 396 20 34 10 3 62
37 0 396 20 34 10 6 68.7
37 0 396 20 34 10 9 73.9
37 0 396 20 34 10 12 76.9
37 0 396 20 34 10 15 .
37 0 396 20 34 10 18 .
37 0 396 20 34 10 24 88.7
37 0 396 20 34 10 36 97.5
38 0 332 22 31 21 1 .
38 0 332 22 31 21 3 61
38 0 332 22 31 21 6 67.5
38 0 332 22 31 21 9 71.9
38 0 332 22 31 21 12 74.9
38 0 332 22 31 21 15 .
38 0 332 22 31 21 18 80.3
38 0 332 22 31 21 24 86.1
38 0 332 22 31 21 36 92.7
39 0 312 26 30 4 1 54.2
39 0 312 26 30 4 3 60.6
39 0 312 26 30 4 6 67.1
39 0 312 26 30 4 9 72.9
39 0 312 26 30 4 12 76.4
39 0 312 26 30 4 15 79.4
39 0 312 26 30 4 18 83.8
39 0 312 26 30 4 24 86.7
39 0 312 26 30 4 36 97.2
40 0 357 23 24 6 1 58
40 0 357 23 24 6 3 63.5
40 0 357 23 24 6 6 70.8
40 0 357 23 24 6 9 75.7
40 0 357 23 24 6 12 80.6
40 0 357 23 24 6 15 84.7
40 0 357 23 24 6 18 .
40 0 357 23 24 6 24 93.7
40 0 357 23 24 6 36 101.6
41 0 . . . . 1 55.3
41 0 . . . . 3 61.3
41 0 . . . . 6 68.5
41 0 . . . . 9 .
41 0 . . . . 12 .
41 0 . . . . 15 .
41 0 . . . . 18 .
41 0 . . . . 24 .
41 0 . . . . 36 .
42 1 275 . . 6 1 51.6
42 1 275 . . 6 3 57.5
42 1 275 . . 6 6 65.3
42 1 275 . . 6 9 69
42 1 275 . . 6 12 72.4
42 1 275 . . 6 15 77.2
42 1 275 . . 6 18 80.2
42 1 275 . . 6 24 84.1
42 1 275 . . 6 36 94.6
43 1 368 32 33 5 1 51.7
43 1 368 32 33 5 3 57
43 1 368 32 33 5 6 65.6
43 1 368 32 33 5 9 68.8
43 1 368 32 33 5 12 73.5
43 1 368 32 33 5 15 75.8
43 1 368 32 33 5 18 78.7
43 1 368 32 33 5 24 85.4
43 1 368 32 33 5 36 92.8
44 0 342 30 30 12 1 56.7
44 0 342 30 30 12 3 62.2
44 0 342 30 30 12 6 70
44 0 342 30 30 12 9 73.7
44 0 342 30 30 12 12 78.6
44 0 342 30 30 12 15 81.2
44 0 342 30 30 12 18 85.5
44 0 342 30 30 12 24 91.8
44 0 342 30 30 12 36 102.2
45 1 249 30 27 14 1 52.3
45 1 249 30 27 14 3 57.4
45 1 249 30 27 14 6 65.1
45 1 249 30 27 14 9 70.6
45 1 249 30 27 14 12 74.2
45 1 249 30 27 14 15 76.9
45 1 249 30 27 14 18 81.6
45 1 249 30 27 14 24 86.4
45 1 249 30 27 14 36 96.5
46 0 382 24 29 6 1 .
46 0 382 24 29 6 3 61
46 0 382 24 29 6 6 67.2
46 0 382 24 29 6 9 73.1
46 0 382 24 29 6 12 75.6
46 0 382 24 29 6 15 77.5
46 0 382 24 29 6 18 .
46 0 382 24 29 6 24 86.4
46 0 382 24 29 6 36 94
47 1 376 25 27 19 1 55.8
47 1 376 25 27 19 3 60.8
47 1 376 25 27 19 6 65.5
47 1 376 25 27 19 9 69.3
47 1 376 25 27 19 12 72.5
47 1 376 25 27 19 15 77.5
47 1 376 25 27 19 18 80.7
47 1 376 25 27 19 24 85.1
47 1 376 25 27 19 36 94.6
48 0 388 26 23 8 1 55.5
48 0 388 26 23 8 3 61
48 0 388 26 23 8 6 67.2
48 0 388 26 23 8 9 72.8
48 0 388 26 23 8 12 77.7
48 0 388 26 23 8 15 81.7
48 0 388 26 23 8 18 84.6
48 0 388 26 23 8 24 89.5
48 0 388 26 23 8 36 98.4
49 0 380 25 31 4 1 56.1
49 0 380 25 31 4 3 62.9
49 0 380 25 31 4 6 69.2
49 0 380 25 31 4 9 73.1
49 0 380 25 31 4 12 76.9
49 0 380 25 31 4 15 80.8
49 0 380 25 31 4 18 83.2
49 0 380 25 31 4 24 86.4
49 0 380 25 31 4 36 94.6
50 1 . 36 39 10 1 52.3
50 1 . 36 39 10 3 60.4
50 1 . 36 39 10 6 69.6
50 1 . 36 39 10 9 72.5
50 1 . 36 39 10 12 77.8
50 1 . 36 39 10 15 81.2
50 1 . 36 39 10 18 84.2
50 1 . 36 39 10 24 89.2
50 1 . 36 39 10 36 95.2
51 0 382 40 45 5 1 .
51 0 382 40 45 5 3 60.1
51 0 382 40 45 5 6 .
51 0 382 40 45 5 9 70
51 0 382 40 45 5 12 74.1
51 0 382 40 45 5 15 78.7
51 0 382 40 45 5 18 79.3
51 0 382 40 45 5 24 .
51 0 382 40 45 5 36 93.3
52 0 345 41 45 3 1 54.7
52 0 345 41 45 3 3 61.3
52 0 345 41 45 3 6 67.8
52 0 345 41 45 3 9 72.5
52 0 345 41 45 3 12 76
52 0 345 41 45 3 15 81.1
52 0 345 41 45 3 18 83.6
52 0 345 41 45 3 24 88.9
52 0 345 41 45 3 36 .
53 1 448 38 47 12 1 56.8
53 1 448 38 47 12 3 61.8
53 1 448 38 47 12 6 67.2
53 1 448 38 47 12 9 72.3
53 1 448 38 47 12 12 76.7
53 1 448 38 47 12 15 79.8
53 1 448 38 47 12 18 82.6
53 1 448 38 47 12 24 86.4
53 1 448 38 47 12 36 95.6
54 0 372 24 25 6 1 55.1
54 0 372 24 25 6 3 61.2
54 0 372 24 25 6 6 68.5
54 0 372 24 25 6 9 72.4
54 0 372 24 25 6 12 78.2
54 0 372 24 25 6 15 82.6
54 0 372 24 25 6 18 .
54 0 372 24 25 6 24 91.8
54 0 372 24 25 6 36 101
55 1 312 22 29 14 1 51.8
55 1 312 22 29 14 3 56.7
55 1 312 22 29 14 6 .
55 1 312 22 29 14 9 69.1
55 1 312 22 29 14 12 71.9
55 1 312 22 29 14 15 75.7
55 1 312 22 29 14 18 77.7
55 1 312 22 29 14 24 82.9
55 1 312 22 29 14 36 89.2
56 0 436 33 43 15 1 57.7
56 0 436 33 43 15 3 64
56 0 436 33 43 15 6 72.8
56 0 436 33 43 15 9 78.3
56 0 436 33 43 15 12 81.5
56 0 436 33 43 15 15 85.8
56 0 436 33 43 15 18 88.9
56 0 436 33 43 15 24 93
56 0 436 33 43 15 36 104.1
57 0 314 24 25 8 1 .
57 0 314 24 25 8 3 59.4
57 0 314 24 25 8 6 66.4
57 0 314 24 25 8 9 69.4
57 0 314 24 25 8 12 .
57 0 314 24 25 8 15 .
57 0 314 24 25 8 18 .
57 0 314 24 25 8 24 .
57 0 314 24 25 8 36 .
58 0 360 17 19 40 1 56
58 0 360 17 19 40 3 63.3
58 0 360 17 19 40 6 70.8
58 0 360 17 19 40 9 75.8
58 0 360 17 19 40 12 79.1
58 0 360 17 19 40 15 80.6
58 0 360 17 19 40 18 87
58 0 360 17 19 40 24 .
58 0 360 17 19 40 36 106
59 1 353 17 20 8 1 53.5
59 1 353 17 20 8 3 60.9
59 1 353 17 20 8 6 64
59 1 353 17 20 8 9 68.3
59 1 353 17 20 8 12 72
59 1 353 17 20 8 15 76.8
59 1 353 17 20 8 18 78.1
59 1 353 17 20 8 24 .
59 1 353 17 20 8 36 94.6
60 1 . . . . 1 55.9
60 1 . . . . 3 61.6
60 1 . . . . 6 68
60 1 . . . . 9 72.9
60 1 . . . . 12 76.2
60 1 . . . . 15 79.4
60 1 . . . . 18 .
60 1 . . . . 24 87
60 1 . . . . 36 99.1
61 0 . . . . 1 49.5
61 0 . . . . 3 56.2
61 0 . . . . 6 64.2
61 0 . . . . 9 68.5
61 0 . . . . 12 72
61 0 . . . . 15 .
61 0 . . . . 18 76.2
61 0 . . . . 24 81.3
61 0 . . . . 36 89.2
62 0 . . . . 1 52.8
62 0 . . . . 3 60
62 0 . . . . 6 67.6
62 0 . . . . 9 73.5
62 0 . . . . 12 76.5
62 0 . . . . 15 79.9
62 0 . . . . 18 83.2
62 0 . . . . 24 88.9
62 0 . . . . 36 98.1
63 1 . . . . 1 50
63 1 . . . . 3 56.2
63 1 . . . . 6 64.3
63 1 . . . . 9 69.5
63 1 . . . . 12 .
63 1 . . . . 15 .
63 1 . . . . 18 .
63 1 . . . . 24 .
63 1 . . . . 36 .
64 1 . . . . 1 54.1
64 1 . . . . 3 59.7
64 1 . . . . 6 67.2
64 1 . . . . 9 68.6
64 1 . . . . 12 73.5
64 1 . . . . 15 76.2
64 1 . . . . 18 77.9
64 1 . . . . 24 83.8
64 1 . . . . 36 93.4
65 1 . . . . 1 56
65 1 . . . . 3 61.5
65 1 . . . . 6 67.8
65 1 . . . . 9 72
65 1 . . . . 12 75.9
65 1 . . . . 15 78.6
65 1 . . . . 18 82.3
65 1 . . . . 24 88
65 1 . . . . 36 97.6
66 0 . . . . 1 53.1
66 0 . . . . 3 59.8
66 0 . . . . 6 67.2
66 0 . . . . 9 72.5
66 0 . . . . 12 75.8
66 0 . . . . 15 77.8
66 0 . . . . 18 80
66 0 . . . . 24 86.4
66 0 . . . . 36 95.1
67 1 . . . . 1 52.8
67 1 . . . . 3 .
67 1 . . . . 6 65.3
67 1 . . . . 9 69.6
67 1 . . . . 12 72.2
67 1 . . . . 15 76.6
67 1 . . . . 18 80
67 1 . . . . 24 87.2
67 1 . . . . 36 95.3
68 1 . . . . 1 53.9
68 1 . . . . 3 .
68 1 . . . . 6 .
68 1 . . . . 9 .
68 1 . . . . 12 .
68 1 . . . . 15 .
68 1 . . . . 18 .
68 1 . . . . 24 .
68 1 . . . . 36 .
69 0 . . . . 1 55.9
69 0 . . . . 3 63
69 0 . . . . 6 70.1
69 0 . . . . 9 74.6
69 0 . . . . 12 78.8
69 0 . . . . 15 .
69 0 . . . . 18 85.4
69 0 . . . . 24 91.3
69 0 . . . . 36 101
70 1 . . . . 1 52.7
70 1 . . . . 3 60.8
70 1 . . . . 6 65
70 1 . . . . 9 69.8
70 1 . . . . 12 74
70 1 . . . . 15 77.2
70 1 . . . . 18 .
70 1 . . . . 24 83.2
70 1 . . . . 36 92.7
71 1 . . . . 1 .
71 1 . . . . 3 .
71 1 . . . . 6 69
71 1 . . . . 9 .
71 1 . . . . 12 75.6
71 1 . . . . 15 .
71 1 . . . . 18 83.8
71 1 . . . . 24 89
71 1 . . . . 36 99.4
72 0 . . . . 1 .
72 0 . . . . 3 .
72 0 . . . . 6 .
72 0 . . . . 9 75.5
72 0 . . . . 12 .
72 0 . . . . 15 .
72 0 . . . . 18 84.5
72 0 . . . . 24 .
72 0 . . . . 36 .
73 0 . . . . 1 .
73 0 . . . . 3 59.2
73 0 . . . . 6 .
73 0 . . . . 9 .
73 0 . . . . 12 .
73 0 . . . . 15 .
73 0 . . . . 18 .
73 0 . . . . 24 .
73 0 . . . . 36 .
74 1 . . . . 1 65.7
74 1 . . . . 3 .
74 1 . . . . 6 72
74 1 . . . . 9 75.2
74 1 . . . . 12 79.4
74 1 . . . . 15 .
74 1 . . . . 18 82.3
74 1 . . . . 24 89.6
74 1 . . . . 36 100
75 0 . . . . 1 .
75 0 . . . . 3 .
75 0 . . . . 6 .
75 0 . . . . 9 .
75 0 . . . . 12 76.4
75 0 . . . . 15 .
75 0 . . . . 18 83.2
75 0 . . . . 24 88.3
75 0 . . . . 36 97.8
76 0 . . . . 1 .
76 0 . . . . 3 65.6
76 0 . . . . 6 .
76 0 . . . . 9 .
76 0 . . . . 12 .
76 0 . . . . 15 .
76 0 . . . . 18 .
76 0 . . . . 24 .
76 0 . . . . 36 .
77 1 . . . . 1 .
77 1 . . . . 3 .
77 1 . . . . 6 66.9
77 1 . . . . 9 .
77 1 . . . . 12 .
77 1 . . . . 15 .
77 1 . . . . 18 .
77 1 . . . . 24 .
77 1 . . . . 36 .
78 1 272 36 35 2 1 51
78 1 272 36 35 2 3 57
78 1 272 36 35 2 6 64.7
78 1 272 36 35 2 9 69.6
78 1 272 36 35 2 12 74.3
78 1 272 36 35 2 15 78.9
78 1 272 36 35 2 18 79.7
78 1 272 36 35 2 24 89.2
78 1 272 36 35 2 36 96.8
79 1 283 36 35 2 1 51.5
79 1 283 36 35 2 3 57.7
79 1 283 36 35 2 6 66.1
79 1 283 36 35 2 9 69.8
79 1 283 36 35 2 12 74.1
79 1 283 36 35 2 15 78.3
79 1 283 36 35 2 18 81
79 1 283 36 35 2 24 87.6
79 1 283 36 35 2 36 96.8
80 1 252 28 30 25 1 .
80 1 252 28 30 25 3 59
80 1 252 28 30 25 6 67.2
80 1 252 28 30 25 9 69.6
80 1 252 28 30 25 12 73.8
80 1 252 28 30 25 15 .
80 1 252 28 30 25 18 .
80 1 252 28 30 25 24 .
80 1 252 28 30 25 36 95.9
81 1 244 28 30 27 1 .
81 1 244 28 30 27 3 59.5
81 1 244 28 30 27 6 66.7
81 1 244 28 30 27 9 70
81 1 244 28 30 27 12 74
81 1 244 28 30 27 15 .
81 1 244 28 30 27 18 .
81 1 244 28 30 27 24 .
81 1 244 28 30 27 36 96.2
82 0 . . . . 1 52
82 0 . . . . 3 58.2
82 0 . . . . 6 .
82 0 . . . . 9 .
82 0 . . . . 12 73.8
82 0 . . . . 15 .
82 0 . . . . 18 80.8
82 0 . . . . 24 85.2
82 0 . . . . 36 94.8
83 1 . . . . 1 51.1
83 1 . . . . 3 58.3
83 1 . . . . 6 .
83 1 . . . . 9 .
83 1 . . . . 12 75.6
83 1 . . . . 15 .
83 1 . . . . 18 82.8
83 1 . . . . 24 88.4
83 1 . . . . 36 98.8
84 1 . . . . 1 50.9
84 1 . . . . 3 57.5
84 1 . . . . 6 .
84 1 . . . . 9 .
84 1 . . . . 12 75.6
84 1 . . . . 15 .
84 1 . . . . 18 82.3
84 1 . . . . 24 88.1
84 1 . . . . 36 98
