67 3 3 1996 3.8333333333 4 10.083333333 0.0833333333 82
67 4 4 1998 6 6 12.25 2.25 102
75 1 1 1986 0 0 5.4166666667 -6.583333333 46
75 2 3 1990 4.5833333333 5 10 -2 90
75 3 4 1992 6.25 6 11.666666667 -0.333333333 120
75 4 5 1994 8.25 8 13.666666667 1.6666666667 145
76 1 1 1992 0 0 5.5833333333 -7.416666667 44
76 2 2 1994 1.9166666667 2 7.5 -5.5 53
76 3 3 1996 3.9166666667 4 9.5 -3.5 68
76 4 4 1998 5.8333333333 6 11.416666667 -1.583333333 91
76 5 5 2000 8 9 13.583333333 0.5833333333 120
89 1 1 1992 0 4 10.25 -3.75 66
89 2 2 1994 2.0833333333 6 12.333333333 -1.666666667 90
89 3 3 1996 3.9166666667 7 14.166666667 0.1666666667 105
90 1 1 1990 0 1 7.0833333333 -5.916666667 50
90 2 2 1992 1.75 3 8.8333333333 -4.166666667 58
90 3 3 1994 3.9166666667 5 11 -2 68
90 4 4 1996 5.75 6 12.833333333 -0.166666667 100
97 1 1 1994 0 0 5.9166666667 -6.083333333 45
97 2 2 1996 2.1666666667 3 8.0833333333 -3.916666667 65
97 3 3 1998 3.8333333333 4 9.75 -2.25 74
97 4 4 2000 6.1666666667 6 12.083333333 0.0833333333 109
97 5 5 2002 8.0833333333 9 14 2 140
100 1 1 1992 0 1 6.5833333333 -5.416666667 40
100 2 2 1994 1.8333333333 2 8.4166666667 -3.583333333 53
100 3 4 1998 5.9166666667 7 12.5 0.5 91
100 4 5 2000 7.8333333333 8 14.416666667 2.4166666667 110
103 1 1 1998 0 1 7.0833333333 -5.916666667 56
103 2 2 2000 2 3 9.0833333333 -3.916666667 85
103 3 3 2002 4 6 11.083333333 -1.916666667 96
115 1 1 1998 0 5 10.5 -2.5 50
115 2 2 2000 2 7 12.5 -0.5 75
117 1 1 1996 0 0 5.0833333333 -6.916666667 34
117 2 2 1998 2 1 7.0833333333 -4.916666667 40
117 3 3 2000 4.25 4 9.3333333333 -2.666666667 58
117 4 4 2002 6.0833333333 6 11.166666667 -0.833333333 70
120 1 1 1992 0 0 6.0833333333 -5.916666667 36
120 2 2 1994 2.0833333333 2 8.1666666667 -3.833333333 40
120 3 4 1998 6 7 12.083333333 0.0833333333 76
133 1 1 1994 0 0 5.8333333333 -7.166666667 62
133 2 2 1996 1.9166666667 2 7.75 -5.25 75
133 3 3 1998 4 4 9.8333333333 -3.166666667 98
133 4 4 2000 6 6 11.833333333 -1.166666667 128
133 5 5 2002 7.9166666667 8 13.75 0.75 135
137 1 1 1994 0 1 6.8333333333 -4.166666667 50
137 2 2 1996 1.9166666667 3 8.75 -2.25 70
137 3 3 1998 4.1666666667 5 11 0 90
137 4 4 2000 6.0833333333 7 12.916666667 1.9166666667 128
142 1 1 1992 0 3 8.6666666667 -5.333333333 63
142 2 2 1994 2.0833333333 4 10.75 -3.25 70
142 3 3 1996 3.9166666667 6 12.583333333 -1.416666667 90
145 1 1 1990 0 4 9.3333333333 -1.666666667 60
145 2 2 1992 1.6666666667 5 11 0 62
145 3 3 1994 3.6666666667 7 13 2 84
146 1 1 1990 0 2 7.0833333333 -4.916666667 55
146 2 2 1992 1.75 3 8.8333333333 -3.166666667 49
146 3 3 1994 3.75 5 10.833333333 -1.166666667 63
146 4 4 1996 5.75 7 12.833333333 0.8333333333 95
152 1 1 1998 0 1 7.25 -5.75 60
152 2 2 2000 2.1666666667 4 9.4166666667 -3.583333333 76
152 3 3 2002 4.0833333333 5 11.333333333 -1.666666667 87
155 1 1 1990 0 0 5.4166666667 -7.583333333 35
155 2 2 1992 1.75 0 7.1666666667 -5.833333333 41
155 3 3 1994 3.75 2 9.1666666667 -3.833333333 56
155 4 4 1996 5.6666666667 4 11.083333333 -1.916666667 64
155 5 5 1998 7.9166666667 7 13.333333333 0.3333333333 95
157 1 1 1998 0 1 7 -5 53
157 2 2 2000 2.3333333333 4 9.3333333333 -2.666666667 70
157 3 3 2002 4.1666666667 5 11.166666667 -0.833333333 95
161 1 1 1996 0 0 5.75 -6.25 40
161 2 2 1998 2.0833333333 2 7.8333333333 -4.166666667 48
161 3 3 2000 3.8333333333 3 9.5833333333 -2.416666667 60
161 4 4 2002 5.8333333333 5 11.583333333 -0.416666667 80
162 1 1 1990 0 1 7.5833333333 -5.416666667 50
162 2 2 1992 2.0833333333 4 9.6666666667 -3.333333333 58
162 3 3 1994 3.9166666667 5 11.5 -1.5 62
162 4 4 1996 5.8333333333 7 13.416666667 0.4166666667 82
163 1 1 1994 0 1 6.6666666667 -7.333333333 41
163 2 2 1996 1.8333333333 3 8.5 -5.5 52
163 3 3 1998 3.75 5 10.416666667 -3.583333333 60
163 4 4 2000 6.1666666667 8 12.833333333 -1.166666667 79
167 1 1 1992 0 2 8.0833333333 -2.916666667 80
167 2 2 1994 1.9166666667 4 10 -1 113
167 3 3 1996 3.8333333333 6 11.916666667 0.9166666667 130
167 4 4 1998 5.6666666667 8 13.75 2.75 150
168 1 1 1986 0 2 7.5833333333 -2.416666667 63
168 2 2 1988 2.5833333333 4 10.166666667 0.1666666667 95
168 3 4 1992 6.5833333333 8 14.166666667 4.1666666667 120
171 1 1 1986 0 5 10.666666667 -1.333333333 88
171 2 2 1988 2.5833333333 8 13.25 1.25 115
171 3 3 1990 4.3333333333 9 15 3 121
171 4 4 1992 6.3333333333 10 17 5 125
178 1 1 1996 0 0 7.25 -5.75 39
178 2 3 2000 3.9166666667 4 11.166666667 -1.833333333 65
178 3 4 2002 5.9166666667 6 13.166666667 0.1666666667 90
179 1 1 1998 0 1 6.9166666667 -7.083333333 35
179 2 2 2000 2.0833333333 2 9 -5 48
179 3 3 2002 4.0833333333 4 11 -3 63
181 1 1 1986 0 3 8.25 -3.75 62
181 2 2 1988 2.5 6 10.75 -1.25 111
181 3 3 1990 4.4166666667 7 12.666666667 0.6666666667 160
181 4 4 1992 6.25 9 14.5 2.5 172
183 1 1 1986 0 4 10.416666667 -2.583333333 62
183 2 2 1988 2.5 6 12.916666667 -0.083333333 90
183 3 3 1990 4.5833333333 9 15 2 105
183 4 4 1992 6.5 10 16.916666667 3.9166666667 147
184 1 1 1986 0 3 8.5 -5.5 46
184 2 2 1988 2.75 6 11.25 -2.75 61
184 3 3 1990 4.5833333333 8 13.083333333 -0.916666667 60
184 4 4 1992 6.4166666667 9 14.916666667 0.9166666667 90
190 1 1 1996 0 1 6.75 -7.25 50
190 2 2 1998 1.9166666667 3 8.6666666667 -5.333333333 65
190 3 3 2000 4 5 10.75 -3.25 75
192 1 1 1996 0 0 6.25 -6.75 42
192 2 2 1998 2 2 8.25 -4.75 50
192 3 3 2000 4 4 10.25 -2.75 66
192 4 4 2002 6.0833333333 6 12.333333333 -0.666666667 95
193 1 1 2000 0 1 7.3333333333 -2.666666667 66
193 2 2 2002 2.0833333333 3 9.4166666667 -0.583333333 100
193 3 3 2004 4 5 11.333333333 1.3333333333 124
197 1 1 1990 0 4 9.25 -2.75 72
197 2 2 1992 2.0833333333 6 11.333333333 -0.666666667 100
197 3 3 1994 3.9166666667 7 13.166666667 1.1666666667 125
198 1 1 1986 0 0 5.5833333333 -7.416666667 53
198 2 3 1990 4.3333333333 3 9.9166666667 -3.083333333 116
198 3 4 1992 6.25 5 11.833333333 -1.166666667 170
198 4 5 1994 8.5 8 14.083333333 1.0833333333 210
202 1 1 1994 0 1 7.5833333333 -4.416666667 45
202 2 2 1996 2 3 9.5833333333 -2.416666667 55
202 3 3 1998 3.9166666667 5 11.5 -0.5 72
202 4 4 2000 6 7 13.583333333 1.5833333333 91
203 1 1 1992 0 0 6.0833333333 -6.916666667 54
203 2 2 1994 2.0833333333 3 8.1666666667 -4.833333333 55
203 3 3 1996 4 4 10.083333333 -2.916666667 69
203 4 4 1998 5.8333333333 7 11.916666667 -1.083333333 102
203 5 5 2000 8 8 14.083333333 1.0833333333 120
204 1 1 1988 0 8 13.166666667 2.1666666667 116
204 2 2 1990 1.9166666667 9 15.083333333 4.0833333333 125
204 3 3 1992 3.75 11 16.916666667 5.9166666667 125
205 1 1 1986 0 1 6.5833333333 -4.416666667 70
205 2 3 1990 4.4166666667 5 11 0 44
205 3 4 1992 6.25 7 12.833333333 1.8333333333 160
206 1 1 1998 0 1 7 -5 52
206 2 2 2000 2.0833333333 3 9.0833333333 -2.916666667 79
206 3 3 2002 4 5 11 -1 100
211 1 1 1990 0 0 5.75 -6.25 37
211 2 2 1992 1.9166666667 2 7.6666666667 -4.333333333 55
211 3 3 1994 3.9166666667 4 9.6666666667 -2.333333333 76
211 4 4 1996 5.8333333333 6 11.583333333 -0.416666667 100
211 5 5 1998 7.8333333333 8 13.583333333 1.5833333333 128
215 1 1 1992 0 0 6.3333333333 -4.666666667 42
215 2 2 1994 1.8333333333 2 8.1666666667 -2.833333333 64
215 3 3 1996 3.8333333333 4 10.166666667 -0.833333333 115
215 4 4 1998 5.8333333333 6 12.166666667 1.1666666667 140
215 5 5 2000 7.9166666667 8 14.25 3.25 143
216 1 1 1990 0 1 6.9166666667 -5.083333333 43
216 2 2 1992 2.1666666667 4 9.0833333333 -2.916666667 60
216 3 3 1994 3.8333333333 5 10.75 -1.25 71
216 4 4 1996 5.9166666667 7 12.833333333 0.8333333333 101
219 1 1 1990 0 2 7.8333333333 -4.166666667 60
219 2 2 1992 1.8333333333 3 9.6666666667 -2.333333333 90
219 3 3 1994 3.8333333333 5 11.666666667 -0.333333333 96
219 4 4 1996 5.8333333333 7 13.666666667 1.6666666667 130
223 1 1 1992 0 3 9 -4 60
223 2 2 1994 1.9166666667 5 10.916666667 -2.083333333 72
223 3 3 1996 4.0833333333 7 13.083333333 0.0833333333 108
224 1 1 1992 0 2 8.1666666667 -3.833333333 62
224 2 2 1994 1.9166666667 4 10.083333333 -1.916666667 85
224 3 3 1996 4.0833333333 6 12.25 0.25 135
224 4 4 1998 6 8 14.166666667 2.1666666667 130
225 1 1 1994 0 1 7.3333333333 -4.666666667 50
225 2 2 1996 2.1666666667 3 9.5 -2.5 60
225 3 3 1998 4 5 11.333333333 -0.666666667 75
225 4 4 2000 6 7 13.333333333 1.3333333333 109
226 1 1 1998 0 1 7.0833333333 -4.916666667 45
226 2 2 2000 2 3 9.0833333333 -2.916666667 60
226 3 3 2002 4 5 11.083333333 -0.916666667 76
230 1 1 1986 0 0 5.9166666667 -7.083333333 48
230 2 4 1992 6.4166666667 6 12.333333333 -0.666666667 139
230 3 5 1994 8.4166666667 8 14.333333333 1.3333333333 175
233 1 1 1990 0 0 5.3333333333 -7.666666667 62
233 2 2 1992 2 2 7.3333333333 -5.666666667 75
233 3 3 1994 3.75 3 9.0833333333 -3.916666667 120
233 4 4 1996 5.5833333333 5 10.916666667 -2.083333333 150
233 5 5 1998 7.9166666667 8 13.25 0.25 170
235 1 1 1996 0 0 5.5 -7.5 47
235 2 2 1998 2.1666666667 2 7.6666666667 -5.333333333 70
235 3 3 2000 4.1666666667 4 9.6666666667 -3.333333333 85
235 4 4 2002 6.1666666667 6 11.666666667 -1.333333333 102
243 1 1 1998 0 1 6.75 -5.25 60
243 2 2 2000 2.0833333333 3 8.8333333333 -3.166666667 81
243 3 3 2002 3.9166666667 5 10.666666667 -1.333333333 100
245 1 1 1994 0 1 7.3333333333 -4.666666667 70
245 2 2 1996 1.9166666667 3 9.25 -2.75 98
245 3 3 1998 3.9166666667 5 11.25 -0.75 130
245 4 4 2000 5.8333333333 7 13.166666667 1.1666666667 180
246 1 1 1998 0 1 6.6666666667 -6.333333333 46
246 2 2 2000 1.9166666667 3 8.5833333333 -4.416666667 62
246 3 3 2002 4.25 6 10.916666667 -2.083333333 70
252 1 1 1990 0 4 9.1666666667 -3.833333333 85
252 2 2 1992 2 6 11.166666667 -1.833333333 92
252 3 3 1994 3.9166666667 7 13.083333333 0.0833333333 110
263 1 1 1992 0 1 6.75 -5.25 60
263 2 2 1994 2 4 8.75 -3.25 79
263 3 3 1996 3.8333333333 5 10.583333333 -1.416666667 95
263 4 4 1998 5.8333333333 7 12.583333333 0.5833333333 125
264 1 1 1986 0 1 7.0833333333 -2.916666667 50
264 2 3 1990 4.3333333333 6 11.416666667 1.4166666667 110
264 3 4 1992 6.25 7 13.333333333 3.3333333333 122
268 1 1 1992 0 0 6.8333333333 -4.166666667 40
268 2 2 1994 2.0833333333 2 8.9166666667 -2.083333333 50
268 3 3 1996 3.9166666667 4 10.75 -0.25 68
268 4 4 1998 5.75 6 12.583333333 1.5833333333 96
282 1 1 1990 0 0 6.6666666667 -8.333333333 46
282 2 2 1992 1.9166666667 2 8.5833333333 -6.416666667 54
282 3 3 1994 3.9166666667 4 10.583333333 -4.416666667 60
282 4 4 1996 5.8333333333 6 12.5 -2.5 81
284 1 1 1992 0 0 6.0833333333 -9.916666667 43
284 2 2 1994 1.9166666667 2 8 -8 48
284 3 3 1996 3.8333333333 4 9.9166666667 -6.083333333 63
292 1 1 1986 0 0 5.4166666667 -5.583333333 46
292 2 3 1990 4.4166666667 4 9.8333333333 -1.166666667 91
292 3 4 1992 6.4166666667 7 11.833333333 0.8333333333 121
292 4 5 1994 8.4166666667 8 13.833333333 2.8333333333 148
294 1 1 1994 0 0 5.1666666667 -2.833333333 55
294 2 2 1996 1.8333333333 1 7 -1 62
294 3 3 1998 3.5833333333 3 8.75 0.75 95
294 4 4 2000 5.8333333333 6 11 3 110
294 5 5 2002 7.8333333333 8 13 5 135
295 1 1 1986 0 0 5.6666666667 -4.333333333 56
295 2 3 1990 4.4166666667 3 10.083333333 0.0833333333 126
295 3 4 1992 6.3333333333 5 12 2 145
295 4 5 1994 8.4166666667 7 14.083333333 4.0833333333 154
296 1 1 1994 0 2 8.3333333333 -4.666666667 75
296 2 2 1996 1.8333333333 4 10.166666667 -2.833333333 98
296 3 3 1998 3.9166666667 6 12.25 -0.75 115
296 4 4 2000 6.25 9 14.583333333 1.5833333333 130
299 1 1 1990 0 1 7.25 -6.75 53
299 2 3 1994 3.9166666667 5 11.166666667 -2.833333333 70
299 3 4 1996 5.75 7 13 -1 102
300 1 1 1994 0 0 6.0833333333 -5.916666667 65
300 2 2 1996 1.8333333333 2 7.9166666667 -4.083333333 80
300 3 3 1998 3.8333333333 4 9.9166666667 -2.083333333 109
300 4 4 2000 6 7 12.083333333 0.0833333333 130
301 1 1 1986 0 2 8 -4 65
301 2 2 1988 2.5833333333 5 10.583333333 -1.416666667 76
301 3 3 1990 4.5 7 12.5 0.5 101
301 4 4 1992 6.4166666667 8 14.416666667 2.4166666667 115
303 1 1 1998 0 1 6.9166666667 -7.083333333 41
303 2 2 2000 2 3 8.9166666667 -5.083333333 50
303 3 3 2002 4 5 10.916666667 -3.083333333 60
314 1 1 1998 0 1 6.75 -5.25 60
314 2 2 2000 2 3 8.75 -3.25 77
314 3 3 2002 4.0833333333 5 10.833333333 -1.166666667 100
320 1 1 1990 0 2 7.25 -4.75 41
320 2 2 1992 1.8333333333 3 9.0833333333 -2.916666667 61
320 3 3 1994 3.8333333333 5 11.083333333 -0.916666667 75
320 4 4 1996 5.8333333333 7 13.083333333 1.0833333333 103
321 1 1 1986 0 0 5.5833333333 -7.416666667 50
321 2 3 1990 4.5833333333 5 10.166666667 -2.833333333 85
321 3 4 1992 6.4166666667 6 12 -1 105
321 4 5 1994 8.3333333333 8 13.916666667 0.9166666667 135
322 1 1 1990 0 2 7.6666666667 -4.333333333 45
322 2 2 1992 1.8333333333 3 9.5 -2.5 65
322 3 3 1994 3.6666666667 5 11.333333333 -0.666666667 80
322 4 4 1996 6 8 13.666666667 1.6666666667 107
327 1 1 1986 0 4 10 -1 80
327 2 3 1990 4.5 9 14.5 3.5 125
327 3 4 1992 6.4166666667 10 16.416666667 5.4166666667 124
328 1 1 1990 0 2 7.4166666667 -3.583333333 51
328 2 2 1992 2 3 9.4166666667 -1.583333333 70
328 3 3 1994 3.9166666667 5 11.333333333 0.3333333333 110
330 1 1 1992 0 0 5.3333333333 -6.666666667 36
330 2 4 1998 5.75 4 11.083333333 -0.916666667 80
330 3 5 2000 7.8333333333 7 13.166666667 1.1666666667 90
332 1 1 1994 0 1 7.5 -2.5 70
332 2 2 1996 1.9166666667 3 9.4166666667 -0.583333333 100
332 3 3 1998 3.8333333333 5 11.333333333 1.3333333333 100
332 4 4 2000 5.9166666667 7 13.416666667 3.4166666667 130
342 1 1 1992 0 1 6.9166666667 -4.083333333 52
342 2 2 1994 2 3 8.9166666667 -2.083333333 67
342 3 3 1996 3.75 5 10.666666667 -0.333333333 89
342 4 4 1998 6 7 12.916666667 1.9166666667 110
343 1 1 1998 0 1 6.0833333333 -4.916666667 58
343 2 2 2000 2 3 8.0833333333 -2.916666667 74
343 3 4 2004 5.8333333333 6 11.916666667 0.9166666667 120
344 1 1 1994 0 4 9.5833333333 -2.416666667 85
344 2 2 1996 1.9166666667 5 11.5 -0.5 125
344 3 3 1998 4 7 13.583333333 1.5833333333 167
345 1 1 1992 0 0 6 -8 64
345 2 2 1994 2 2 8 -6 62
345 3 4 1998 6 6 12 -2 120
346 1 1 1986 0 4 10.083333333 -1.916666667 58
346 2 2 1988 2.5833333333 7 12.666666667 0.6666666667 85
346 3 3 1990 4.5 8 14.583333333 2.5833333333 91
346 4 4 1992 6.5 10 16.583333333 4.5833333333 98
350 1 1 1990 0 0 5.75 -9.25 36
350 2 2 1992 1.9166666667 2 7.6666666667 -7.333333333 45
350 3 3 1994 4 4 9.75 -5.25 50
350 4 4 1996 5.9166666667 6 11.666666667 -3.333333333 61
350 5 5 1998 7.75 8 13.5 -1.5 83
351 1 1 1996 0 0 6.25 -5.75 55
351 2 2 1998 2 2 8.25 -3.75 70
351 3 3 2000 4.0833333333 4 10.333333333 -1.666666667 97
351 4 4 2002 6.0833333333 6 12.333333333 0.3333333333 104
353 1 1 1994 0 0 6.5 -3.5 44
353 2 2 1996 1.9166666667 2 8.4166666667 -1.583333333 67
353 3 4 2000 6 7 12.5 2.5 125
355 1 1 1992 0 1 6.9166666667 -6.083333333 41
355 2 2 1994 1.75 2 8.6666666667 -4.333333333 46
355 3 3 1996 3.8333333333 4 10.75 -2.25 63
355 4 4 1998 5.6666666667 6 12.583333333 -0.416666667 86
362 1 1 1992 0 0 5.9166666667 -7.083333333 47
362 2 2 1994 2.1666666667 2 8.0833333333 -4.916666667 56
362 3 3 1996 4.0833333333 4 10 -3 63
362 4 4 1998 6.0833333333 6 12 -1 77
362 5 5 2000 8.0833333333 8 14 1 97
363 1 1 1996 0 1 7.1666666667 -4.833333333 60
363 2 2 1998 2 3 9.1666666667 -2.833333333 80
363 3 3 2000 4 5 11.166666667 -0.833333333 102
363 4 4 2002 6.0833333333 7 13.25 1.25 135
365 1 1 1992 0 0 5.8333333333 -7.166666667 42
365 2 2 1994 2 2 7.8333333333 -5.166666667 55
365 3 3 1996 4 4 9.8333333333 -3.166666667 80
365 4 4 1998 5.9166666667 6 11.75 -1.25 105
365 5 5 2000 7.9166666667 8 13.75 0.75 120
371 1 1 1986 0 4 10.166666667 -3.833333333 60
371 2 2 1988 2.5 7 12.666666667 -1.333333333 78
371 3 3 1990 4.25 8 14.416666667 0.4166666667 98
371 4 4 1992 6.4166666667 9 16.583333333 2.5833333333 105
377 1 1 1990 0 2 8 -3 57
377 2 2 1992 2 4 10 -1 76
377 3 3 1994 3.9166666667 6 11.916666667 0.9166666667 94
377 4 4 1996 5.8333333333 8 13.833333333 2.8333333333 120
381 1 1 1996 0 0 6.1666666667 -4.833333333 45
381 2 2 1998 2.25 1 8.4166666667 -2.583333333 63
381 3 3 2000 4.1666666667 4 10.333333333 -0.666666667 80
381 4 4 2002 6.0833333333 6 12.25 1.25 113
385 1 1 1994 0 0 7.0833333333 -4.916666667 43
385 2 2 1996 1.9166666667 2 9 -3 50
385 3 3 1998 3.8333333333 5 10.916666667 -1.083333333 65
385 4 4 2000 6 7 13.083333333 1.0833333333 89
388 1 1 1986 0 5 10.333333333 -3.666666667 110
388 2 2 1988 2.6666666667 8 13 -1 120
388 3 3 1990 4.5833333333 9 14.916666667 0.9166666667 184
388 4 4 1992 6.5 11 16.833333333 2.8333333333 170
391 1 1 1996 0 0 6.25 -4.75 74
391 2 2 1998 1.8333333333 2 8.0833333333 -2.916666667 104
391 3 3 2000 4 5 10.25 -0.75 141
391 4 4 2002 6 7 12.25 1.25 180
393 1 1 1990 0 2 9.5 -2.5 50
393 2 2 1992 2.0833333333 4 11.583333333 -0.416666667 68
393 3 3 1994 3.9166666667 6 13.416666667 1.4166666667 82
399 1 1 1996 0 1 6.75 -5.25 53
399 2 2 1998 2.0833333333 4 8.8333333333 -3.166666667 65
399 3 3 2000 4.0833333333 6 10.833333333 -1.166666667 92
410 1 1 1990 0 3 8.75 -4.25 80
410 2 2 1992 1.9166666667 5 10.666666667 -2.333333333 110
410 3 3 1994 3.9166666667 7 12.666666667 -0.333333333 135
416 1 1 1996 0 0 5.6666666667 -4.333333333 44
416 2 2 1998 2 2 7.6666666667 -2.333333333 62
416 3 3 2000 3.9166666667 4 9.5833333333 -0.416666667 95
416 4 4 2002 6.0833333333 6 11.75 1.75 135
419 1 1 1986 0 2 7.75 -5.25 51
419 2 2 1988 2.3333333333 4 10.083333333 -2.916666667 65
419 3 3 1990 4.3333333333 6 12.083333333 -0.916666667 90
419 4 4 1992 6.5 9 14.25 1.25 115
431 1 1 1994 0 0 6 -5 53
431 2 2 1996 1.9166666667 2 7.9166666667 -3.083333333 84
431 3 3 1998 4.1666666667 5 10.166666667 -0.833333333 109
431 4 4 2000 6.4166666667 7 12.416666667 1.4166666667 145
431 5 5 2002 8.3333333333 9 14.333333333 3.3333333333 150
432 1 1 1990 0 4 9.5 -3.5 56
432 2 2 1992 1.9166666667 5 11.416666667 -1.583333333 63
432 3 3 1994 4.0833333333 8 13.583333333 0.5833333333 86
441 1 1 1998 0 1 6.25 -4.75 41
441 2 2 2000 1.8333333333 2 8.0833333333 -2.916666667 64
441 3 3 2002 4.1666666667 5 10.416666667 -0.583333333 91
441 4 4 2004 5.9166666667 6 12.166666667 1.1666666667 105
443 1 1 1994 0 1 7.0833333333 -3.916666667 61
443 2 2 1996 2.0833333333 3 9.1666666667 -1.833333333 93
443 3 3 1998 4 6 11.083333333 0.0833333333 135
443 4 4 2000 6 8 13.083333333 2.0833333333 155
444 1 1 1992 0 0 6 -5 72
444 2 2 1994 1.9166666667 2 7.9166666667 -3.083333333 100
444 3 3 1996 3.9166666667 4 9.9166666667 -1.083333333 138
444 4 5 2000 8 8 14 3 200
449 1 1 1996 0 1 7.3333333333 -4.666666667 55
449 2 2 1998 2 3 9.3333333333 -2.666666667 56
449 3 3 2000 3.9166666667 6 11.25 -0.75 108
449 4 4 2002 6 7 13.333333333 1.3333333333 135
455 1 1 1992 0 1 7.5833333333 -5.416666667 60
455 2 2 1994 1.9166666667 3 9.5 -3.5 62
455 3 3 1996 3.8333333333 5 11.416666667 -1.583333333 85
455 4 4 1998 6.0833333333 8 13.666666667 0.6666666667 122
461 1 1 1986 0 2 8.5 -3.5 59
461 2 2 1988 2.3333333333 4 10.833333333 -1.166666667 80
461 3 3 1990 4.4166666667 6 12.916666667 0.9166666667 110
461 4 4 1992 6.25 8 14.75 2.75 125
465 1 1 1992 0 0 6.5 -4.5 50
465 2 2 1994 2.25 3 8.75 -2.25 73
465 3 3 1996 4.0833333333 4 10.583333333 -0.416666667 101
465 4 4 1998 5.9166666667 6 12.416666667 1.4166666667 145
468 1 1 1994 0 0 7.4166666667 -4.583333333 52
468 2 2 1996 2 3 9.4166666667 -2.583333333 66
468 3 3 1998 3.9166666667 6 11.333333333 -0.666666667 85
468 4 4 2000 6.1666666667 8 13.583333333 1.5833333333 105
469 1 1 1996 0 1 7 -3 50
469 2 2 1998 2.0833333333 3 9.0833333333 -0.916666667 60
469 3 3 2000 4.1666666667 6 11.166666667 1.1666666667 98
469 4 4 2002 6.3333333333 8 13.333333333 3.3333333333 125
472 1 1 1990 0 1 7.6666666667 -5.333333333 60
472 2 2 1992 1.9166666667 3 9.5833333333 -3.416666667 80
472 3 3 1994 4.25 6 11.916666667 -1.083333333 108
472 4 4 1996 5.8333333333 7 13.5 0.5 130
476 1 1 1986 0 0 5.5833333333 -7.416666667 46
476 2 4 1992 6.3333333333 6 11.916666667 -1.083333333 116
476 3 5 1994 8.5 9 14.083333333 1.0833333333 155
477 1 1 1990 0 1 7.3333333333 -5.666666667 55
477 2 2 1992 1.9166666667 3 9.25 -3.75 68
477 3 3 1994 4.0833333333 6 11.416666667 -1.583333333 97
